create_time,open,high,low,close,volume,code,spider_time,time_key
2020-04-21 01:39:00,7.2e-07,7.2e-07,7.2e-07,7.2e-07,9009.0,BINANCE.COS-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.03565,0.03565,0.03565,0.03565,0.0,BINANCE.ADA-TUSD-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,0.01257,0.01257,0.01256,0.01257,2900.0,BINANCE.PERL-USDT-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.00506,0.00506,0.00506,0.00506,0.0,BINANCE.COS-USDT-SPOT,2020-04-20 17:40:08,1587404340
2020-04-21 01:39:00,40.98,40.98,40.98,40.98,0.0,BINANCE.LTC-BUSD-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,19.671,19.671,19.671,19.671,0.0,BINANCE.BUSD-ZAR-SPOT,2020-04-20 17:40:08,1587404340
2020-04-21 01:39:00,1.873e-05,1.874e-05,1.873e-05,1.873e-05,63.0,BINANCE.WAN-BTC-SPOT,2020-04-20 17:40:08,1587404340
2020-04-21 01:39:00,0.06806,0.06814,0.06806,0.06809,21978.2,BINANCE.TRX-XRP-SPOT,2020-04-20 17:40:08,1587404340
2020-04-21 01:39:00,6959.57,6959.57,6949.35,6949.35,0.711732,BINANCE.BTC-TUSD-SPOT,2020-04-20 17:40:08,1587404340
2020-04-21 01:39:00,7.409,7.412,7.39,7.39,518.376,BINANCE.NEO-USDT-SPOT,2020-04-20 17:40:07,1587404340
2020-04-20 17:39:00,0.00000012,0.00000012,0.00000012,0.00000012,0,OKEX.BLOC-BTC-SPOT,2020-04-20 17:40:07,1587404340
2020-04-20 17:39:00,0.00012406,0.00012406,0.00012406,0.00012406,0,OKEX.REF-ETH-SPOT,2020-04-20 17:40:07,1587404340
2020-04-21 01:39:00,0.01173,0.01173,0.01172,0.01172,386.0,BINANCE.ALGO-BNB-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.002243,0.0022669,0.002243,0.0022669,204754.0,BINANCE.TROY-USDT-SPOT,2020-04-20 17:40:07,1587404340
2020-04-21 01:39:00,2.85e-06,2.85e-06,2.84e-06,2.84e-06,5300.0,BINANCE.COTI-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.1303,0.1303,0.1303,0.1303,2163.19,BINANCE.WAN-USDT-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,6446.34,6454.23,6446.34,6454.23,0.097853,BINANCE.BTC-EUR-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,1.24e-06,1.24e-06,1.24e-06,1.24e-06,0.0,BINANCE.AMB-BTC-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,3.26e-05,3.26e-05,3.26e-05,3.26e-05,0.0,BINANCE.MFT-BNB-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,6.753e-05,6.753e-05,6.753e-05,6.753e-05,0.0,BINANCE.VIB-ETH-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,162.28,162.28,162.28,162.28,0.0,BINANCE.ETH-EUR-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,0.0101,0.0101,0.0101,0.0101,0.0,BINANCE.IOTA-BNB-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,0.004257,0.004257,0.004257,0.004257,0.0,BINANCE.GVT-ETH-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.0,BINANCE.HOT-ETH-SPOT,2020-04-20 17:40:15,1587404340
2020-04-21 01:39:00,7.715e-05,7.715e-05,7.715e-05,7.715e-05,119.0,BINANCE.BAND-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,4.444e-05,4.459e-05,4.396e-05,4.404e-05,61396.0,BINANCE.TOMO-BTC-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,4.33e-06,4.33e-06,4.33e-06,4.33e-06,1335.0,BINANCE.LRC-BTC-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,224.16,224.16,223.88,223.88,4.5,BINANCE.BCH-TUSD-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,4.946,4.946,4.946,4.946,0.0,BINANCE.DASH-BNB-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.00793,0.00795,0.00793,0.00795,38210.5,BINANCE.ARPA-USDT-SPOT,2020-04-20 17:40:09,1587404340
2020-04-20 17:39:00,0.00028,0.00028,0.00028,0.00028,0,OKEX.XPO-USDK-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.0001419,0.0001421,0.0001419,0.0001421,1449.77,BINANCE.WAVES-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.0001422,0.0001422,0.0001422,0.0001422,0.0,BINANCE.HC-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,2.335,2.335,2.33,2.33,3803.99,BINANCE.ATOM-USDT-SWAP,2020-04-20 17:40:02,1587404340
2020-04-20 17:39:00,0.00000138,0.00000138,0.00000138,0.00000138,0,OKEX.NXT-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,0.0003132,0.0003135,0.0003126,0.0003126,2620.25,BINANCE.XTZ-BTC-SPOT,2020-04-20 17:40:09,1587404340
2020-04-21 01:39:00,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,BINANCE.ONE-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.995,0.995,0.995,0.995,0.0,BINANCE.WAVES-BUSD-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,1.99e-05,1.99e-05,1.99e-05,1.99e-05,0.0,BINANCE.ENG-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.1931,0.1931,0.1931,0.1931,0.0,BINANCE.NULS-USDT-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.002295,0.002295,0.002295,0.002295,0.0,BINANCE.ADA-BNB-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,0.08456,0.08456,0.08376,0.08396,29523.6,BINANCE.THETA-USDT-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,0.000278,0.000278,0.000277,0.000278,12296720.0,BINANCE.COCOS-USDT-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,0.001311,0.001311,0.001311,0.001311,0.0,BINANCE.PPT-ETH-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,8.898e-05,8.898e-05,8.898e-05,8.898e-05,0.0,BINANCE.BCPT-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.0191,0.0191,0.0191,0.0191,0.0,BINANCE.CVC-USDT-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,4.49e-05,4.49e-05,4.49e-05,4.49e-05,809.0,BINANCE.QSP-ETH-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,2.149e-05,2.149e-05,2.149e-05,2.149e-05,125984.0,BINANCE.VET-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.002616,0.002616,0.002616,0.002616,43.0,BINANCE.LTO-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,BINANCE.KEY-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.01092,0.01092,0.01092,0.01092,0.0,BINANCE.ZRX-BNB-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.186,0.186,0.18528,0.18528,170.0,BINANCE.XRP-BUSD-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.01703,0.01703,0.01703,0.01703,0.0,BINANCE.RVN-BUSD-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,9.582e-05,9.582e-05,9.582e-05,9.582e-05,0.0,BINANCE.BTS-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,8.96e-06,9e-06,8.94e-06,8.94e-06,36643.0,BINANCE.AION-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1154.31,1154.31,1154.31,1154.31,0.0,BINANCE.BNB-RUB-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.00056055,0.00056055,0.00056055,0.00056055,0.0,BINANCE.ARN-ETH-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.00173,0.00173,0.001706,0.001719,75365.0,BINANCE.FUN-USDT-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.00015957,0.00015957,0.00015957,0.00015957,0.0,BINANCE.MANA-ETH-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.00158,0.00158,0.001576,0.001579,67.71,BINANCE.WTC-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,224.31,224.31,224.31,224.31,0.0,BINANCE.BCH-USDC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.03899,0.03899,0.03899,0.03899,1000.0,BINANCE.DATA-BUSD-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.004806,0.004806,0.004806,0.004806,256.0,BINANCE.WABI-BNB-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.000321,0.000321,0.000321,0.000321,0.0,BINANCE.GTO-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.5259,0.5259,0.5259,0.5259,0.0,BINANCE.KAVA-USDT-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,9.6e-07,9.6e-07,9.6e-07,9.6e-07,301357.0,BINANCE.SNM-BTC-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,7.579e-05,7.579e-05,7.579e-05,7.579e-05,2.0,BINANCE.KAVA-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.002076,0.002076,0.002076,0.002076,0.0,BINANCE.HBAR-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,15.4502,15.4502,15.4501,15.4501,12.71,BINANCE.BNB-TUSD-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,2.5765,2.5765,2.5765,2.5765,0.0,BINANCE.EOS-PAX-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.0263,0.0263,0.0263,0.0263,0.0,BINANCE.ONT-BNB-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,7.64e-05,7.64e-05,7.64e-05,7.64e-05,0.0,BINANCE.MBL-BNB-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,3.83e-05,3.83e-05,3.83e-05,3.83e-05,0.0,BINANCE.OST-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,5.59e-06,5.59e-06,5.59e-06,5.59e-06,1000.0,BINANCE.DATA-BTC-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,0.00109699,0.00109699,0.00109699,0.00109699,0.0,BINANCE.NULS-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,0.0,BINANCE.TFUEL-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,8.69e-06,8.69e-06,8.69e-06,8.69e-06,0.0,BINANCE.POWR-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.007726,0.007726,0.007726,0.007726,0.0,BINANCE.QTUM-ETH-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,0.1643,0.1643,0.1643,0.1643,0.0,BINANCE.BAT-USDC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.05184,0.05184,0.05184,0.05184,0.0,BINANCE.XLM-TUSD-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,3.32e-05,3.32e-05,3.319e-05,3.319e-05,122.0,BINANCE.ICX-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,3.289e-05,3.289e-05,3.287e-05,3.289e-05,1071.0,BINANCE.PPT-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.08827,0.088459,0.08827,0.088459,0.88,BINANCE.BNB-ETH-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,0.03555,0.03555,0.03555,0.03555,127.0,BINANCE.ADA-USDC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,2.44e-06,2.44e-06,2.44e-06,2.44e-06,1415.0,BINANCE.SNT-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.03567,0.03567,0.03567,0.03567,0.0,BINANCE.NANO-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,55.86,55.88,55.72,55.77,217.276,BINANCE.XMR-USDT-SWAP,2020-04-20 17:40:00,1587404340
2020-04-21 01:39:00,4.11e-06,4.11e-06,4.11e-06,4.11e-06,0.0,BINANCE.APPC-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.003765,0.003767,0.003745,0.00375,3483157.0,BINANCE.VET-USDT-SWAP,2020-04-20 17:40:01,1587404340
2020-04-21 01:39:00,5.356,5.361,5.343,5.343,5228.8,BINANCE.ETC-USDT-SWAP,2020-04-20 17:40:01,1587404340
2020-04-21 01:39:00,8.59e-06,8.59e-06,8.59e-06,8.59e-06,0.0,BINANCE.ADX-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,44.75,44.85,44.72,44.73,1652.596,BINANCE.ZEC-USDT-SWAP,2020-04-20 17:40:01,1587404340
2020-04-21 01:39:00,0.18609,0.18618,0.185,0.18513,1353664.3,BINANCE.XRP-USDT-SPOT,2020-04-20 17:40:02,1587404340
2020-04-21 01:39:00,0.01672,0.01672,0.01672,0.01672,0.0,BINANCE.BTS-BUSD-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.0001541,0.0001541,0.0001541,0.0001541,3263.0,BINANCE.LEND-ETH-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.0007071,0.0007074,0.0007071,0.0007074,453.7,BINANCE.MCO-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,0.0003815,0.0003815,0.0003815,0.0003815,0.0,BINANCE.FTT-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.00016,0.00016,0.00016,0.00016,0.0,BINANCE.GAS-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1.927e-05,1.927e-05,1.92e-05,1.925e-05,28917.0,BINANCE.WRX-BTC-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,0.1713,0.1713,0.1713,0.1713,0.0,BINANCE.FTT-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1.494e-05,1.498e-05,1.494e-05,1.498e-05,6086.0,BINANCE.ENJ-BTC-SPOT,2020-04-20 17:40:13,1587404340
2020-04-21 01:39:00,5.4e-06,5.4e-06,5.4e-06,5.4e-06,0.0,BINANCE.GNT-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1.16e-06,1.16e-06,1.16e-06,1.16e-06,0.0,BINANCE.YOYO-BTC-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,1.561e-05,1.561e-05,1.561e-05,1.561e-05,7.0,BINANCE.INS-BTC-SPOT,2020-04-20 17:40:16,1587404340
2020-04-21 01:39:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0,BINANCE.SC-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,74.6,74.6,74.6,74.6,7.2,BINANCE.BUSD-RUB-SPOT,2020-04-20 17:40:10,1587404340
2020-04-21 01:39:00,9.19e-05,9.19e-05,9.19e-05,9.19e-05,0.0,BINANCE.LUN-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1.25e-05,1.25e-05,1.25e-05,1.25e-05,47.0,BINANCE.CTXC-BTC-SPOT,2020-04-20 17:40:17,1587404340
2020-04-21 01:39:00,8.12e-05,8.12e-05,8.12e-05,8.12e-05,0.0,BINANCE.AST-ETH-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,BINANCE.VIA-BTC-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.00017181,0.00017181,0.00017181,0.00017181,0.0,BINANCE.LRC-ETH-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.00578,0.00578,0.0057,0.0057,378.0,BINANCE.ONG-BNB-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.05181,0.05181,0.05181,0.05181,0.0,BINANCE.XLM-BUSD-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,311.0,311.0,311.0,311.0,0.0,BINANCE.BNB-ZAR-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:39:00,0.00034503,0.00034503,0.00034503,0.00034503,0.0,BINANCE.POWR-ETH-SPOT,2020-04-20 17:40:14,1587404340
2020-04-21 01:40:00,1.548e-05,1.548e-05,1.548e-05,1.548e-05,0.0,BINANCE.XVG-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,8.582e-05,8.582e-05,8.582e-05,8.582e-05,0.0,BINANCE.BLZ-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.000871,0.000871,0.000871,0.000871,0.0,BINANCE.STEEM-ETH-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.3061,0.3061,0.3061,0.3061,0.0,BINANCE.TOMO-BUSD-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.02534,0.02534,0.02534,0.02534,39.8,BINANCE.NEBL-BNB-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.02047506,0.02047506,0.02047506,0.02047506,0.0,BINANCE.LINK-ETH-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,5e-08,5e-08,4e-08,4e-08,9620244.0,BINANCE.COCOS-BTC-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.0006,0.000602,0.0006,0.000602,1857941.0,BINANCE.KEY-USDT-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.172,0.172,0.172,0.172,0.0,BINANCE.XRP-EUR-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,5.1e-07,5.1e-07,5e-07,5e-07,675941.0,BINANCE.MITH-BTC-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.0002,0.0002,0.000198,0.000199,61789.0,BINANCE.FTM-BNB-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.00135,0.00135,0.00135,0.00135,0.0,BINANCE.ANKR-USDT-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.01493,0.01493,0.01493,0.01493,33.4,BINANCE.ICX-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001073,0.001073,0.001073,0.001073,0.0,BINANCE.RVN-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,5.3649,5.3649,5.3649,5.3649,0.0,BINANCE.ETC-BUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.0005393,0.0005393,0.0005393,0.0005393,0.0,BINANCE.STORJ-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.1879,0.1879,0.1879,0.1879,0.0,BINANCE.BNT-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00744,0.00744,0.00744,0.00744,0.0,BINANCE.BRD-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.3618,0.3618,0.3618,0.3618,0.0,BINANCE.ZEN-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,1.661e-05,1.661e-05,1.66e-05,1.66e-05,829.0,BINANCE.BRD-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.0008016,0.0008022,0.0008016,0.0008022,3.0,BINANCE.ZEN-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.1507,0.1507,0.1507,0.1507,0.0,BINANCE.ATOM-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00010912,0.00010912,0.00010912,0.00010912,403.0,BINANCE.CVC-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.000869,0.000869,0.000869,0.000869,0.0,BINANCE.NXS-ETH-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,0.0003253,0.0003253,0.000325,0.000325,4424019.0,BINANCE.HOT-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001439,0.001439,0.001439,0.001439,0.0,BINANCE.PIVX-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.000915,0.000915,0.000915,0.000915,0.0,BINANCE.LOOM-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.785,0.785,0.785,0.785,0.0,BINANCE.DCR-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001177,0.001178,0.001176,0.001177,97466.0,BINANCE.MBL-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,2.71e-05,2.71e-05,2.71e-05,2.71e-05,0.0,BINANCE.BNT-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.1813,0.1813,0.181,0.181,2881.49,BINANCE.ALGO-TUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.55,0.55,0.55,0.55,108.73,BINANCE.NANO-BUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.18578,0.18578,0.18578,0.18578,0.0,BINANCE.XRP-TUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,21.53,21.53,21.53,21.53,0.0,BINANCE.XZC-XRP-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001736,0.001736,0.001736,0.001736,3000.0,BINANCE.STRAT-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.2604,0.2604,0.2604,0.2604,0.0,BINANCE.XZC-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.0,BINANCE.HOT-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00334,0.00334,0.00334,0.00334,40.0,BINANCE.XLM-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.9845,0.9845,0.9845,0.9845,0.0,BINANCE.WAVES-USDC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.01705,0.01705,0.01705,0.01705,0.0,BINANCE.BEAM-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.000815,0.000815,0.000815,0.000815,1269.0,BINANCE.PERL-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.005621,0.005621,0.005621,0.005621,0.0,BINANCE.HC-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,4.733e-05,4.733e-05,4.733e-05,4.733e-05,0.0,BINANCE.MDA-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.003757,0.003757,0.003757,0.003757,0.0,BINANCE.VET-BUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001752,0.001752,0.001752,0.001752,0.088,BINANCE.DCR-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,6.01e-06,6.01e-06,6.01e-06,6.01e-06,0.0,BINANCE.STORM-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00158,0.00158,0.00157,0.00157,15316.0,BINANCE.CELR-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,2.17,2.17,2.17,2.17,17.43,BINANCE.XTZ-BUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,1.375e-05,1.375e-05,1.375e-05,1.375e-05,0.0,BINANCE.IOTX-ETH-SPOT,2020-04-20 17:41:12,1587404400
2020-04-21 01:40:00,3.96e-05,3.97e-05,3.95e-05,3.96e-05,19284.64,BINANCE.WTC-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,6.67e-06,6.67e-06,6.67e-06,6.67e-06,10000.0,BINANCE.TNT-BTC-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.01783,0.01783,0.01783,0.01783,0.0,BINANCE.WTC-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,2.5731,2.5731,2.5731,2.5731,72.83,BINANCE.EOS-TUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.0187,0.0187,0.0187,0.0187,0.0,BINANCE.DUSK-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,6935.41,6950.25,6925.12,6950.25,8.794338,BINANCE.BTC-TUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.001043,0.001043,0.001043,0.001043,480344.0,BINANCE.STORM-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.002319,0.002319,0.002319,0.002319,0.0,BINANCE.ONT-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.0035,0.0035,0.00348,0.00349,539251.7,BINANCE.MITH-USDT-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00033206,0.00033206,0.00033206,0.00033206,0.0,BINANCE.RCN-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00224,0.00224,0.00224,0.00224,0.0,BINANCE.GXS-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.00086,0.00086,0.00086,0.00086,14.0,BINANCE.EVX-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.0002441,0.0002441,0.0002441,0.0002441,0.0,BINANCE.VET-BNB-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,18800.0,18800.0,18800.0,18800.0,2.176,BINANCE.BNB-BKRW-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,1.303,1.303,1.303,1.303,1151.16,BINANCE.XRP-TRY-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.023253,0.023253,0.023253,0.023253,0.0,BINANCE.XZC-ETH-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,0.9995,0.9995,0.9995,0.9995,0.0,BINANCE.PAX-TUSD-SPOT,2020-04-20 17:41:11,1587404400
2020-04-21 01:40:00,3.83e-05,3.83e-05,3.83e-05,3.83e-05,0.0,BINANCE.OST-ETH-SPOT,2020-04-20 17:41:12,1587404400
